UID	HOOFDTEELT_CTRL_COD	HOOFDTEELT_CTRL_COD_ORIG	HOOFDTEELT_CTRL_NAM_ORIG	GESP_PM	STAT_BGV
000028106B7D641E00000001	4	4	Houtkanten_en_houtwallen_<=_10_m_breed		
000028106B7D95730000000A	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B7DAB2A00000002	311	311	Wintertarwe		
000028106B7E29DB00000003	8523	8523	Bloemkool_-_industrie		
000028106B7E2D6800000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B7E91AA00000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B7F06E300000005	60	60	Grasland		BG1
000028106B80321100000001	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
000028106B80327600000001	522	522	Zomerveldbonen_-_niet_menselijke_consumptie		
000028106B80894A00000002	700	700	Grasklaver		BG3
000028106B808B4300000003	700	700	Grasklaver		BG3
000028106B808BA800000001	700	700	Grasklaver		BG3
000028106B808D3C00000002	700	700	Grasklaver		BG3
000028106B808E0600000001	700	700	Grasklaver		BG2
000028106B808F3500000003	700	700	Grasklaver		BG3
000028106B8093F100000001	700	700	Grasklaver	MAA	BG4
000028106B8111DC00000001	603	603	Zaaizaad_graangewassen		
000028106B81253100000003	60	60	Grasland		BG1
000028106B81266000000001	60	60	Grasland		BG1
000028106B81272A00000003	60	60	Grasland		BG1
000028106B81A83D00000004	311	311	Wintertarwe		
000028106B81A90700000001	311	311	Wintertarwe		
000028106B81A9D100000008	311	311	Wintertarwe		
000028106B82198400000003	963	963	Wijmenaanplantingen		
000028106B8281B400000003	201	201	Silomais		
000028106B83A30500000006	895	895	Bomen_in_groep		
000028106B853D8100000003	202	202	Korrelmais		
000028106B85A42100000004	60	60	Grasland		BG
000028106B86B6D500000001	60	60	Grasland		BG1
000028106B874B3D00000002	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028106B87551A00000001	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028106B8788CD00000013	332	332	Zomerrogge		
000028106B88290F00000002	60	60	Grasland		BG1
000028106B88F2590000000A	9583	9560	Boomkweek_-_bos-_en_haagplanten		
000028106B88B20200000008	202	202	Korrelmais		
000028106B89BBA300000001	47	47	Goudsbloem		
000028106B8A121600000001	9825	9825	Heide_in_natuurbeheer		
000028106B8A127B00000001	9825	9825	Heide_in_natuurbeheer		
000028106B8A12E000000001	9825	9825	Heide_in_natuurbeheer		
000028106B8BAC8E00000004	311	311	Wintertarwe		
000028106B8BE3D200000002	603	603	Zaaizaad_graangewassen		
000028106B8BE43700000001	603	603	Zaaizaad_graangewassen		
000028106BA3B5D800000008	312	312	Zomertarwe		
000028106B8C275100000003	311	311	Wintertarwe		
000028106B8C2A790000001C	9811	9811	Cichorei_(inuline)		
000028106B8D6CEE00000002	82	82	Braakliggend_land_met_onderhoud		
000028106B8D599900000003	47	47	Goudsbloem		
000028106B8D79920000000A	331	331	Winterrogge		
000028106B8D9BE900000006	3	3	Poelen_<=_0_1_ha		
000028106B8D9C4E00000001	3	3	Poelen_<=_0_1_ha		
000028106B8D9CB300000005	3	3	Poelen_<=_0_1_ha		
000028106B8DD19500000002	60	60	Grasland		BG
000028106B8E556700000001	60	60	Grasland		BG
000028106B8E6CB200000004	202	202	Korrelmais		
000028106B8E64CE00000002	60	60	Grasland		BG1
000028106B8EBC6C00000005	60	60	Grasland		BG1
000028106B8F333900000002	9511	9511	Asperges_-_vers		
000028106B8F5F0800000008	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106B8F609C00000003	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106B8F925A00000009	904	904	Aardappelen_(geplande_oogst_voor_1/9)	MAA	
000028106B8FB0BF00000002	60	60	Grasland	MAA	BG1
000028106B904F6900000006	322	322	Zomergerst		
000028106B908EF200000018	82	82	Braakliggend_land_met_onderhoud		
000028106B90E9BC00000002	311	311	Wintertarwe		
000028106B90EA2100000003	311	311	Wintertarwe		
000028106B90EA8600000002	311	311	Wintertarwe		
000028106B90EAEB00000001	311	311	Wintertarwe		
000028106B914C0100000005	60	60	Grasland		
000028106B9203EF00000002	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
000028106B922B6700000006	37	37	Boekweit		
000028106B921B9F00000001	60	60	Grasland		BG
000028106B921CCE00000003	63	63	Graskruiden_mengsel		BG1
000028106B921D9800000002	60	60	Grasland		BG
000028106B921DFD00000001	60	60	Grasland		BG
000028106B921E6200000004	60	60	Grasland		BG
000028106B92547300000004	8523	8523	Bloemkool_-_industrie	MAA	
000028106B929CAE00000009	36	36	Spelt		
000028106B92CE6C00000004	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106B9360D700000023	202	202	Korrelmais		
000028106B93679000000001	36	36	Spelt		
000028106B935F4300000002	392	392	Mengteelt_zomergranen_en_zomerteelt_vlinderbloemige	MAA	
000028106B935FA800000002	392	392	Mengteelt_zomergranen_en_zomerteelt_vlinderbloemige	MAA	
000028106B9376F300000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C2BB00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C5E300000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C64800000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C77700000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C7DC00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C84100000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C8A600000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93C9D500000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CA9F00000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CB6900000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CD6200000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CDC700000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CEF600000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93CF5B0000001B	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D08A00000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D1B900000010	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D21E00000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D3510000001C	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D4E500000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D54A00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D6790000000E	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D6DE00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D74300000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D87200000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D8D700000009	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93D93C00000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B93DDF800000008	311	311	Wintertarwe		
000028106B93DE5D00000002	311	311	Wintertarwe		
000028106B93E12000000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B9454C500000002	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
000028106B94A87100000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B94AA0500000002	311	311	Wintertarwe		
000028106B95491400000001	9828	9828	Natuurlijk_grasland_met_onderhoud		BG3
000028106B95497900000002	60	60	Grasland		BG
000028106B96525000000008	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106B95E0A400000002	921	921	Vezelvlas_(bestemd_voor_vezelproductie)		
000028106B96930C00000002	933	933	Kikkererwten		
000028106B96956A00000008	312	312	Zomertarwe		
000028106B96989200000003	8410	8410	Stamslabonen/sperziebonen_-_industrie	EQW	
000028106B9764A300000004	901	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B97952E0000000B	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106B97A09F00000004	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106B97A36200000004	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B97A42C00000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B97C3C000000003	604	604	Zaaizaad_olie-_en_vezelhoudende_planten		
000028106B983F4900000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B986B1C00000005	322	322	Zomergerst		
000028106B98703D00000005	322	322	Zomergerst		
000028106B98710700000004	312	312	Zomertarwe		
000028106B9893C300000003	643	643	Gele_mosterd		
000028106B98DBFE00000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98AAA500000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98AC9E00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98ADCD00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98AFC600000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98B02B00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98B0F500000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98B15A00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98B1BF00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98B22400000006	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B98FD8700000001	9409	9409	Pastinaak_-_vers		
000028106B997CA100000003	601	601	Zaaizaad_grassen	MAA	
000028106B997D6B00000002	311	311	Wintertarwe		
000028106B9A65E400000004	60	60	Grasland		BG
000028106B9AFD7400000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B9B075100000006	60	60	Grasland		BG1
000028106B9B54AD00000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106B9BE7E600000016	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B9C23E600000002	60	60	Grasland		BG5
000028106B9C51AE00000002	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106B9CD25800000003	71	71	Voederbieten		
000028106B9CD2BD00000004	60	60	Grasland		BG1
000028106B9DADCC0000001F	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B9DAE3100000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106B9E3B1A00000002	8523	8523	Bloemkool_-_industrie		
000028106B9F4E3300000002	60	60	Grasland		BG1
000028106BA0F1C200000006	82	82	Braakliggend_land_met_onderhoud		
000028106BA143DA00000002	202	202	Korrelmais		
000028106BA187BE00000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106BAD7C3400000001	9583	9583	Bloeiende_heesters	NPO	
000028106BA258F000000002	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
000028106BA27B4700000003	201	201	Silomais		
000028106BA29C6B00000003	60	60	Grasland		BG
000028106BA3B24B0000000E	312	312	Zomertarwe		
000028106BA3BA2F00000008	312	312	Zomertarwe		
000028106BA447E200000002	36	36	Spelt		
000028106BA73E1700000002	311	311	Wintertarwe		
000028106BA486A100000002	47	47	Goudsbloem		
000028106BB08A1900000002	9710	9710	Meerjarige_fruitteelten_(appel)		
000028106BB08A7E00000001	9711	9710	Meerjarige_fruitteelten_(appel)		
000028106BA509AD00000002	60	60	Grasland		BG
000028106BA58A5700000002	91	91	Suikerbieten	BGG	
000028106BA59AED00000002	321	321	Wintergerst		
000028106BA6327D00000005	201	201	Silomais		
000028106BA66B510000001B	513	513	Drooggeoogste_erwten_(voor_menselijke_consumptie)		
000028106BA6E08A0000000A	8523	8523	Bloemkool_-_industrie		
000028106BA6E1B900000005	8523	8523	Bloemkool_-_industrie		
000028106BA6E21E00000001	8523	8523	Bloemkool_-_industrie		
000028106BA7111500000006	521	521	Winterveldbonen_-_niet_menselijke_consumptie		
000028106BAA930400000004	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
000028106BA789DF00000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106BA7FB2600000008	60	60	Grasland		BG5
000028106BA8B9C900000003	201	201	Silomais		
000028106BA8F8ED00000001	9511	9511	Asperges_-_vers		
000028106BAA09AC00000006	9410	9410	Stamslabonen/sperziebonen_-_vers		
000028106BAB630700000004	923	923	Wintervlas_(vezelproductie_en_industriele_toepassingen)		
000028106BAC6A4A00000001	202	202	Korrelmais		
000028106BAE1FFF00000005	60	60	Grasland		BG
000028106BAE206400000004	60	60	Grasland		BG
000028106BAE960200000004	202	202	Korrelmais		
000028106BAE966700000003	202	202	Korrelmais		
000028106BAEF26000000007	322	322	Zomergerst		
000028106BAEF2C500000003	100	322	Zomergerst		
000028106BAF5AF900000016	201	201	Silomais		
000028106BAF5B5E0000000E	60	201	Silomais		BG1
000028106BAF5EEB00000004	4	9711	Meerjarige_fruitteelten_(peer)		
000028106BAF5F5000000004	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106BAF5FB500000003	4	9711	Meerjarige_fruitteelten_(peer)		
000028106BAFA98400000004	884	884	Miscanthus		
000028106BAFA9E900000003	9831	884	Miscanthus		
000028106BB0018700000002	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106BB001EC00000001	82	9711	Meerjarige_fruitteelten_(peer)		
000028106BADD04500000004	201	201	Silomais		
000028106BADFE7200000006	201	8535	Wortel_(niet-vroege)_(consumptie)_-_industrie	MAA	
000028106BADFED700000003	8535	8535	Wortel_(niet-vroege)_(consumptie)_-_industrie	MAA	
000028106BAE92DA00000006	391	391	Mengteelt_andere_wintergranen_en_winterteelt_vlinderbloemige		
000028106BAEB0DA0000000A	9512	9512	Spruitkool_-_vers		
000028106BAF01C300000004	82	60	Grasland		
000028106BAF022800000008	60	60	Grasland		BG3
000028106BB0025100000001	9711	9711	Meerjarige_fruitteelten_(peer)		
000028106BB002B600000001	9710	9711	Meerjarige_fruitteelten_(peer)		
000028106BB0083C00000005	82	82	Braakliggend_land_met_onderhoud		
000028106BB09B1000000001	202	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106BB09B7500000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AF80D0100000002	8523	8523	Bloemkool_-_industrie		
000028106AF7A79000000004	60	60	Grasland		BG1
000028106AF7A8BF00000002	60	60	Grasland		BG
000028104DCE0F8000000001	8410	8410	Stamslabonen/sperziebonen_-_industrie		
00002810658E571C00000001	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
00002810636B084200000003	321	321	Wintergerst		
000028106A5E218400000001	311	311	Wintertarwe		
000028106A5E211F0000000F	311	311	Wintertarwe		
0000281063D2BB6200000001	311	311	Wintertarwe		
0000281063D2BCF600000003	311	311	Wintertarwe		
000028106711AFAA00000001	311	321	Wintergerst		
000028106962683700000004	321	321	Wintergerst		
000028106711BB1B00000003	321	311	Wintertarwe		
00002810649AEEC900000003	322	322	Zomergerst		
0000281069D13A6E00000004	321	321	Wintergerst		
0000281062C0A83400000001	60	60	Grasland		BG
0000281062C0AB5C00000003	60	60	Grasland		BG
0000281064689A6500000007	60	60	Grasland		BG1
0000281065EAE6F400000006	60	60	Grasland		BG2
0000281062985E1000000005	311	311	Wintertarwe		
000028106A7776BB00000001	9563	9563	Ajuinen_(vroege)_-_vers		
000028106A77765600000001	311	311	Wintertarwe		
000028104C313E9A00000005	732	732	Meerjarige_luzerne		
00002810609D858E00000006	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106A35918300000003	201	322	Zomergerst		
000028106AB06CB400000003	311	311	Wintertarwe		
00002810611DD98400000003	321	321	Wintergerst		
000028106A1B4D1E00000001	321	321	Wintergerst		
00002810611DD85500000001	321	321	Wintergerst		
00002810611DDFD400000006	36	36	Spelt		
00002810611DE6F200000001	311	311	Wintertarwe		
00002810611DDEA500000001	321	321	Wintergerst		
00002810611DD7F000000002	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106A6B4AA000000003	311	311	Wintertarwe		
000028106A6B490C00000003	36	36	Spelt		
000028106A6B48A700000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106A6B497100000004	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)	EQW	
000028106A6B4A3B00000001	36	36	Spelt		
000028106A6B49D600000009	311	311	Wintertarwe		
0000281061959FBA0000000E	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
0000281061959F5500000008	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106308E01100000001	8523	8523	Bloemkool_-_industrie		
00002810625E10B500000001	60	60	Grasland		BG
00002810679701A600000003	36	36	Spelt		
000028106A4844C000000006	395	395	Mengteelt_wintertarwe_of_triticale_en_winterteelt_vlinderbloemige		
000028106947B8760000000E	322	322	Zomergerst		
0000281067AF506400000015	322	322	Zomergerst		
00002810671B43190000000A	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028105B580C2800000001	36	36	Spelt		
0000281059AB18C900000002	36	36	Spelt		
0000281067E7F4A600000001	36	36	Spelt		
00002810696909CC00000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028105D88EEAC00000003	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
0000281065E456BF00000001	35	35	Triticale		
000028105E7DA09200000006	321	321	Wintergerst		
000028106ABD3E9700000009	311	311	Wintertarwe		
000028105EE5CC7400000007	60	60	Grasland		BG
000028105EE5CD3E00000001	60	60	Grasland		BG
000028106642CBAC00000001	60	60	Grasland		BG1
000028105E455B0400000001	60	60	Grasland	MAA	BG1
00002810634C7EF400000014	60	60	Grasland		BG
000028105C86003000000001	201	60	Grasland		
000028105DD8131C00000001	60	60	Grasland		BG
000028105F1073AD00000003	60	60	Grasland		BG
000028106A16819C0000000B	322	322	Zomergerst		
0000281069ED5D3300000003	322	322	Zomergerst		
00002810620AB7F200000002	91	91	Suikerbieten		
0000281065D4A39400000001	91	91	Suikerbieten		
000028104ED4FB7400000001	91	91	Suikerbieten		
0000281061574D640000000C	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028105AF437B600000008	311	311	Wintertarwe		
00002810608DC5C300000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810646261CE00000003	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810608DBF0E00000001	35	35	Triticale		
000028104C57911A00000005	311	311	Wintertarwe		
000028106157541D00000003	311	311	Wintertarwe		
0000281065193C2100000007	311	311	Wintertarwe		
0000281065EB6A6500000003	311	311	Wintertarwe		
0000281065EB6A0000000001	311	311	Wintertarwe		
000028105E2428DD00000001	311	311	Wintertarwe		
000028106992AC8100000001	311	311	Wintertarwe		
000028105C89AEB800000008	311	321	Wintergerst		
00002810611DA76500000005	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
0000281068FD644400000001	60	60	Grasland		BG
0000281068FD64A900000001	60	60	Grasland		BG
0000281068FD657300000003	60	60	Grasland		BG
0000281068FD67D100000003	60	60	Grasland		BG
0000281068FD683600000007	60	60	Grasland		BG
0000281068FD69CA00000007	60	60	Grasland		BG
0000281068FD6A2F00000003	60	60	Grasland		BG
0000281068FD6C2800000002	60	60	Grasland		BG
0000281068FD6C8D00000001	60	60	Grasland		BG
0000281068FD6CF200000001	60	60	Grasland		BG
0000281068FD6E2100000003	60	60	Grasland		BG
0000281068FD6F5000000006	60	60	Grasland		BG
0000281068FD740C00000004	60	60	Grasland		BG
0000281068FD760500000002	60	60	Grasland		BG
0000281068FD63DF00000002	60	60	Grasland		BG
0000281066416B3700000004	311	311	Wintertarwe		
000028106AC3DF620000000F	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106948E8C500000002	8410	8410	Stamslabonen/sperziebonen_-_industrie		
0000281062321BFB00000007	8519	8519	Spinazie_-_industrie		
000028105DA6AABE00000001	9512	9512	Spruitkool_-_vers		
000028105DA6AD810000000D	8519	864	Basilicum_-_industrie		
000028105DA6AD1C00000013	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028105DA6B04400000002	8543	8543	Knolselder_-_industrie		
000028106A7766F30000000B	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028104934F6DB00000007	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028106AB1539900000003	311	311	Wintertarwe		
0000281063EAE04A00000009	311	311	Wintertarwe		
000028106086F2740000000B	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028106A33FA9400000003	8535	8535	Wortel_(niet-vroege)_(consumptie)_-_industrie		
000028106748B38500000003	8411	8411	Snijbonen_-_industrie	EQW	
000028106A3015FB00000003	8410	8410	Stamslabonen/sperziebonen_-_industrie		
000028104AD02A1D00000004	201	201	Silomais	BGG	
000028106417FD6F00000004	321	311	Wintertarwe		
000028105C65F7A300000001	311	311	Wintertarwe		
0000281067086F7E00000005	201	201	Silomais	BGG	
000028105B498F9C00000003	832	832	Tuin-_en_veldbonen_(Vicia_faba)_-_industrie		
0000281063C3063E00000007	311	311	Wintertarwe		
00002810638EBC9400000001	322	322	Zomergerst		
00002810638EBDC300000004	322	322	Zomergerst		
00002810638EBCF900000001	322	322	Zomergerst		
000028106A2D202B00000003	321	321	Wintergerst		
0000281065E49BD200000006	201	201	Silomais		
00002810646A09120000000A	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AC1C9BE00000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
000028106AC1CA2300000007	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810679FB22200000001	901	901	Aardappelen_(geplande_oogst_vanaf_1/9)		
00002810679FB1BD0000000C	8411	8411	Snijbonen_-_industrie		
00002810614681350000000B	201	201	Silomais		
00002810596D001500000006	904	904	Aardappelen_(geplande_oogst_voor_1/9)		
000028105DC3D72400000004	311	311	Wintertarwe		
000028105D2E2DCD00000001	331	331	Winterrogge		
00002810679CBD1C00000007	201	201	Silomais	MAA	
000028104F7217F700000006	201	201	Silomais	MAA	
000028106172D89D00000007	201	201	Silomais	MAA	
00002810653B8CD200000009	831	831	Erwten_(andere_dan_droog_geoogst)_-_industrie		
